"Arjun","M","1989","42","123"
"Arkeem","M","1989","23","142"
"Arkeen","M","1989","6","159"
"Arlan","M","1989","7","158"
"Arland","M","1989","7","158"
"Arlando","M","1989","7","158"
"Arlen","M","1989","33","132"
"Arlene","M","1989","3","162"
"Arley","M","1989","25","140"
"Arlie","M","1989","5","160"
"Arlin","M","1989","19","146"
"Arlington","M","1989","3","162"
"Arlis","M","1989","2","163"
"Arlo","M","1989","22","143"
"Arlon","M","1989","4","161"
"Arlyn","M","1989","1","164"
"Arman","M","1989","35","130"
"Armand","M","1989","77","88"
"Armando","M","1989","144","21"
"Armani","M","1989","33","132"
"Armen","M","1989","38","127"
"Armin","M","1989","10","155"
"Armon","M","1989","27","138"
"Armond","M","1989","39","126"
"Armondo","M","1989","24","141"
"Arnaldo","M","1989","67","98"
"Arne","M","1989","3","162"
"Arnel","M","1989","6","159"
"Arnell","M","1989","14","151"
"Arnett","M","1989","2","163"
"Arnez","M","1989","4","161"
"Arnie","M","1989","3","162"
"Arno","M","1989","4","161"
"Arnold","M","1989","111","54"
"Arnoldo","M","1989","60","105"
"Arnolfo","M","1989","1","164"
"Arnulfo","M","1989","72","93"
"Aron","M","1989","112","53"
"Arren","M","1989","6","159"
"Arrick","M","1989","5","160"
"Arrington","M","1989","6","159"
"Arrion","M","1989","2","163"
"Arron","M","1989","110","55"
"Arsalan","M","1989","3","162"
"Arsenial","M","1989","2","163"
"Arsenio","M","1989","121","44"
"Arseno","M","1989","1","164"
"Art","M","1989","29","136"
"Artavious","M","1989","7","158"
"Artavius","M","1989","7","158"
"Artemio","M","1989","34","131"
"Artemis","M","1989","2","163"
"Artemus","M","1989","5","160"
"Artez","M","1989","8","157"
"Arther","M","1989","5","160"
"Arthur","M","1989","148","17"
"Artie","M","1989","25","140"
"Artin","M","1989","9","156"
"Artis","M","1989","47","118"
"Artrell","M","1989","6","159"
"Artur","M","1989","7","158"
"Arturo","M","1989","140","25"
"Arun","M","1989","25","140"
"Arvell","M","1989","2","163"
"Arvil","M","1989","2","163"
"Arvin","M","1989","30","135"
"Arvind","M","1989","2","163"
"Arya","M","1989","26","139"
"Aryan","M","1989","13","152"
"Aryeh","M","1989","31","134"
"Aryn","M","1989","1","164"
"Asa","M","1989","96","69"
"Asaad","M","1989","2","163"
"Asad","M","1989","22","143"
"Asael","M","1989","3","162"
"Asaf","M","1989","1","164"
"Asante","M","1989","4","161"
"Ascencion","M","1989","2","163"
"Asha","M","1989","5","160"
"Ashante","M","1989","3","162"
"Ashanti","M","1989","18","147"
"Ashby","M","1989","6","159"
"Asher","M","1989","61","104"
"Ashford","M","1989","10","155"
"Ashish","M","1989","11","154"
"Ashkan","M","1989","8","157"
"Ashkon","M","1989","2","163"
"Ashland","M","1989","1","164"
"Ashlee","M","1989","5","160"
"Ashleigh","M","1989","17","148"
"Ashley","M","1989","118","47"
"Ashlin","M","1989","1","164"
"Ashly","M","1989","2","163"
"Ashneel","M","1989","2","163"
"Ashraf","M","1989","17","148"
"Ashten","M","1989","3","162"
"Ashtin","M","1989","8","157"
"Ashton","M","1989","127","38"
"Ashur","M","1989","4","161"
"Ashwin","M","1989","19","146"
"Asia","M","1989","14","151"
"Asiel","M","1989","1","164"
"Asif","M","1989","14","151"
"Asim","M","1989","12","153"
"Ason","M","1989","3","162"
"Assad","M","1989","3","162"
"Astin","M","1989","6","159"
"Aston","M","1989","22","143"
"Aswad","M","1989","4","161"
"Atanacio","M","1989","3","162"
"Athan","M","1989","7","158"
"Athanasios","M","1989","13","152"
"Athony","M","1989","11","154"
"Atiba","M","1989","5","160"
"Atif","M","1989","4","161"
"Atlas","M","1989","3","162"
"Atlee","M","1989","6","159"
"Atom","M","1989","8","157"
"Atthew","M","1989","5","160"
"Atticus","M","1989","9","156"
"Attila","M","1989","3","162"
"Aubrey","M","1989","97","68"
"Aubry","M","1989","3","162"
"Auburn","M","1989","1","164"
