"Alexendria","F","1989","1","826"
"Alexes","F","1989","12","815"
"Alexi","F","1989","48","778"
"Alexia","F","1989","155","534"
"Alexie","F","1989","15","812"
"Alexina","F","1989","3","824"
"Alexine","F","1989","2","825"
"Alexis","F","1989","223","92"
"Alexiss","F","1989","1","826"
"Alexius","F","1989","2","825"
"Alexix","F","1989","1","826"
"Alexnadra","F","1989","4","823"
"Alexsa","F","1989","4","823"
"Alexsandra","F","1989","40","787"
"Alexsandria","F","1989","7","820"
"Alexsis","F","1989","21","806"
"Alexsys","F","1989","1","826"
"Alexus","F","1989","9","818"
"Alexx","F","1989","6","821"
"Alexxa","F","1989","1","826"
"Alexxis","F","1989","6","821"
"Alexy","F","1989","1","826"
"Alexys","F","1989","23","804"
"Alexzandra","F","1989","24","803"
"Alexzandrea","F","1989","5","822"
"Alexzandria","F","1989","24","803"
"Aleya","F","1989","2","825"
"Aleyda","F","1989","7","820"
"Aleysha","F","1989","1","826"
"Alfred","F","1989","4","823"
"Alfreda","F","1989","9","818"
"Alfredo","F","1989","8","819"
"Ali","F","1989","143","578"
"Alia","F","1989","105","702"
"Aliah","F","1989","11","816"
"Aliana","F","1989","2","825"
"Alica","F","1989","35","792"
"Alicai","F","1989","2","825"
"Alice","F","1989","188","322"
"Alicea","F","1989","18","809"
"Alicen","F","1989","23","804"
"Alicha","F","1989","8","819"
"Alichia","F","1989","6","821"
"Alicia","F","1989","226","53"
"Alicja","F","1989","1","826"
"Alicyn","F","1989","11","816"
"Alida","F","1989","27","800"
"Alie","F","1989","15","812"
"Aliena","F","1989","1","826"
"Aliesha","F","1989","25","802"
"Alika","F","1989","3","824"
"Alima","F","1989","1","826"
"Alina","F","1989","147","561"
"Aline","F","1989","36","791"
"Alisa","F","1989","180","407"
"Alisabeth","F","1989","1","826"
"Alisandra","F","1989","4","823"
"Aliscia","F","1989","4","823"
"Alise","F","1989","69","753"
"Alisea","F","1989","2","825"
"Alisen","F","1989","8","819"
"Alish","F","1989","1","826"
"Alisha","F","1989","217","122"
"Alishea","F","1989","1","826"
"Alishia","F","1989","102","708"
"Alisia","F","1989","82","740"
"Alison","F","1989","218","118"
"Alissa","F","1989","194","279"
"Alissandra","F","1989","2","825"
"Alisse","F","1989","5","822"
"Alissia","F","1989","14","813"
"Alisson","F","1989","2","825"
"Alisyn","F","1989","4","823"
"Alita","F","1989","14","813"
"Alitza","F","1989","7","820"
"Alitzah","F","1989","2","825"
"Alivia","F","1989","47","779"
"Alix","F","1989","113","684"
"Alixandra","F","1989","38","789"
"Alixandria","F","1989","24","803"
"Aliya","F","1989","51","775"
"Aliyah","F","1989","22","805"
"Aliyyah","F","1989","3","824"
"Aliza","F","1989","72","750"
"Alizabeth","F","1989","24","803"
"Alize","F","1989","2","825"
"Alka","F","1989","1","826"
"Alla","F","1989","2","825"
"Allaina","F","1989","2","825"
"Allaire","F","1989","1","826"
"Allan","F","1989","3","824"
"Allana","F","1989","23","804"
"Allante","F","1989","9","818"
"Allecia","F","1989","4","823"
"Allee","F","1989","5","822"
"Allegra","F","1989","96","718"
"Allen","F","1989","8","819"
"Allena","F","1989","15","812"
"Allene","F","1989","2","825"
"Allesha","F","1989","9","818"
"Allessandra","F","1989","4","823"
"Allex","F","1989","2","825"
"Allexis","F","1989","2","825"
"Alley","F","1989","9","818"
"Alli","F","1989","46","781"
"Allicia","F","1989","33","794"
"Allie","F","1989","164","493"
"Allina","F","1989","2","825"
"Allisa","F","1989","28","799"
"Allisen","F","1989","6","821"
"Allisha","F","1989","41","786"
"Allison","F","1989","229","46"
"Allissa","F","1989","44","783"
"Allisyn","F","1989","6","821"
"Allix","F","1989","5","822"
"Allora","F","1989","6","821"
"Allsion","F","1989","1","826"
"Allura","F","1989","15","812"
"Ally","F","1989","50","776"
"Allyce","F","1989","35","792"
